ensembl_gene_id	hgnc_symbol	band	chromosome_name	start_position	end_position	gene_biotype	strand
ENSG00000166573	GALR1	q23	18	74962505	74980858	protein_coding	1
ENSG00000142864	SERBP1	p31.3	1	67873493	67896098	protein_coding	-1
ENSG00000168539	CHRM1	q12.3	11	62676151	62689279	protein_coding	-1
ENSG00000265944	C18orf64	p11.31	18	6511415	6590652	protein_coding	1
ENSG00000180263	FGD6	q22	12	95470525	95611258	protein_coding	-1
ENSG00000067141	NEO1	q24.1	15	73344051	73597547	protein_coding	1
ENSG00000139746	RBM26	q31.1	13	79885962	79980612	protein_coding	-1
ENSG00000145506	NKD2	p15.33	5	1008944	1039058	protein_coding	1
ENSG00000149575	SCN2B	q23.3	11	118032666	118047388	protein_coding	-1
ENSG00000256463	SALL3	q23	18	76740275	76762677	protein_coding	1
ENSG00000108578	BLMH	q11.2	17	28575218	28619074	protein_coding	-1
ENSG00000172014	ANKRD20A4	q21.11	9	69381812	69425560	protein_coding	1
ENSG00000172244	C5orf34	p12	5	43486803	43515247	protein_coding	-1
ENSG00000173208	ABCD2	q12	12	39943835	40013553	protein_coding	-1
ENSG00000187796	CARD9	q34.3	9	139256355	139268133	protein_coding	-1
ENSG00000173230	GOLGB1	q13.33	3	121382046	121468602	protein_coding	-1
ENSG00000255423	EBLN2	p13	3	73110810	73112488	protein_coding	1
ENSG00000205810	KLRC3	p13.2	12	10564911	10573194	protein_coding	-1
ENSG00000197901	SLC22A6	q12.3	11	62703857	62752455	protein_coding	-1
ENSG00000214367	HAUS3	p16.3	4	2229191	2243891	protein_coding	-1
ENSG00000165694	FRMD7	q26.2	X	131211021	131262048	protein_coding	-1
ENSG00000257017	HP	q22.2	16	72088491	72094954	protein_coding	1
ENSG00000185238	PRMT3	p15.1	11	20409076	20530840	protein_coding	1
ENSG00000204779	FOXD4L5	q21.11	9	70175707	70178815	protein_coding	-1
ENSG00000157107	FCHO2	q13.2	5	72251808	72386349	protein_coding	1
ENSG00000184659	FOXD4L4	q21.11	9	70426623	70429731	protein_coding	-1
ENSG00000088756	ARHGAP28	p11.31	18	6729717	6915715	protein_coding	1
ENSG00000137274	BPHL	p25.2	6	3118608	3153812	protein_coding	1
ENSG00000205809	KLRC2	p13.2	12	10579453	10594899	protein_coding	-1
ENSG00000182568	SATB1	p24.3	3	18386879	18487080	protein_coding	-1
ENSG00000160593	AMICA1	q23.3	11	118064455	118095809	protein_coding	-1
ENSG00000102313	ITIH6	p11.21	X	54775332	54824673	protein_coding	-1
ENSG00000196950	SLC39A10	q32.3	2	196440701	196602426	protein_coding	1
ENSG00000123737	EXOSC9	q27	4	122722472	122738176	protein_coding	1
ENSG00000226850	ATP6V1G2	p22.1	HSCHR6_MHC_MANN	31551738	31554120	protein_coding	-1
ENSG00000121440	PDZRN3	p13	3	73431584	73674091	protein_coding	-1
ENSG00000165684	SNAPC4	q34.3	9	139270029	139293249	protein_coding	-1
ENSG00000141753	IGFBP4	q21.2	17	38599702	38613983	protein_coding	1
ENSG00000100246	DNAL4	q13.1	22	39174513	39190203	protein_coding	-1
ENSG00000156509	FBXO43	q22.2	8	101145588	101158028	protein_coding	-1
ENSG00000184445	KNTC1	q24.31	12	123011793	123110943	protein_coding	1
ENSG00000173210	ABLIM3	q32	5	148521046	148640105	protein_coding	1
ENSG00000123933	MXD4	p16.3	4	2249159	2264021	protein_coding	-1
ENSG00000181192	DHTKD1	p14	10	12110971	12165224	protein_coding	1
ENSG00000134308	YWHAQ	p25.1	2	9724101	9771143	protein_coding	-1
ENSG00000169877	AHSP	p11.2	16	31539185	31540124	protein_coding	1
ENSG00000116717	GADD45A	p31.3	1	68150744	68154021	protein_coding	1
ENSG00000227565	NFKBIL1	p22.1	HSCHR6_MHC_MANN	31554142	31566099	protein_coding	1
ENSG00000221890	NPTXR	q13.1	22	39214457	39239987	protein_coding	-1
ENSG00000147669	POLR2K	q22.2	8	101162812	101166230	protein_coding	1
ENSG00000166377	ATP9B	q23	18	76829285	77138283	protein_coding	1
ENSG00000102471	NDFIP2	q31.1	13	80055287	80130210	protein_coding	1
ENSG00000134545	KLRC1	p13.2	12	10594863	10607284	protein_coding	-1
ENSG00000131746	TNS4	q21.2	17	38632080	38657849	protein_coding	-1
ENSG00000183117	CSMD1	p23.2	8	2792875	4852494	protein_coding	-1
ENSG00000183741	CBX6	q13.1	22	39257455	39268319	protein_coding	-1
ENSG00000172380	GNG12	p31.3	1	68167149	68299150	protein_coding	-1
ENSG00000123728	RAP2C	q26.2	X	131337053	131353471	protein_coding	-1
ENSG00000126602	TRAP1	p13.3	16	3701640	3767598	protein_coding	-1
ENSG00000235569	MSH5	p21.33	HSCHR6_MHC_QBL	31698009	31719779	protein_coding	1
ENSG00000125414	MYH2	p13.1	17	10424465	10453274	protein_coding	-1
ENSG00000197302	ZNF720	p11.2	16	31724550	31806190	protein_coding	1
ENSG00000162595	DIRAS3	p31.3	1	68511645	68517314	protein_coding	-1
ENSG00000181450	ZNF678	q42.13	1	227751244	227865144	protein_coding	1
ENSG00000154930	ACSS1	p11.21	20	24986868	25039616	protein_coding	-1
ENSG00000142534	RPS11	q13.33	19	49999622	50002946	protein_coding	1
ENSG00000166321	NUDT13	q22.1	10	74870217	74891586	protein_coding	1
ENSG00000165689	SDCCAG3	q34.3	9	139296377	139305061	protein_coding	-1
ENSG00000206503	HLA-A	p22.1	6	29909037	29913661	protein_coding	1
ENSG00000128383	APOBEC3A	q13.1	22	39348746	39359188	protein_coding	1
ENSG00000231408	LTA	p22.1	HSCHR6_MHC_MANN	31579318	31581588	protein_coding	1
ENSG00000168938	PPIC	q23.2	5	122358945	122372436	protein_coding	-1
ENSG00000126705	AHDC1	p36.11	1	27860546	27930942	protein_coding	-1
ENSG00000231213	PLSCR5	q24	3	146294342	146324003	protein_coding	-1
ENSG00000136158	SPRY2	q31.1	13	80910111	80915086	protein_coding	-1
ENSG00000104450	SPAG1	q22.2	8	101170134	101271506	protein_coding	1
ENSG00000185650	ZFP36L1	q24.1	14	69254377	69263190	protein_coding	-1
ENSG00000102316	MAGED2	p11.21	X	54834032	54842445	protein_coding	1
ENSG00000169139	UBE2V2	q11.21	8	48920960	48977268	protein_coding	1
ENSG00000118246	FASTKD2	q33.3	2	207630081	207657233	protein_coding	1
ENSG00000180116	C12orf40	q12	12	40019969	40302102	protein_coding	1
ENSG00000178235	SLITRK1	q31.1	13	84451344	84456528	protein_coding	-1
ENSG00000186866	POFUT2	q22.3	21	46683843	46707813	protein_coding	-1
ENSG00000138068	SULT6B1	p22.2	2	37394963	37423741	protein_coding	-1
ENSG00000143740	SNAP47	q42.13	1	227916240	227968927	protein_coding	1
ENSG00000184564	SLITRK6	q31.1	13	86366925	86373623	protein_coding	-1
ENSG00000139352	ASCL1	q23.2	12	103351464	103354294	protein_coding	1
ENSG00000179750	APOBEC3B	q13.1	22	39378352	39388809	protein_coding	1
ENSG00000228321	TNF	p22.1	HSCHR6_MHC_MANN	31582831	31585600	protein_coding	1
ENSG00000143554	SLC27A3	q21.3	1	153746830	153752633	protein_coding	1
ENSG00000146574	CCZ1B	p22.1	7	6833765	6866401	protein_coding	-1
ENSG00000165970	SLC6A5	p15.1	11	20620946	20680831	protein_coding	1
ENSG00000115221	ITGB6	q24.2	2	160956177	161128399	protein_coding	-1
ENSG00000185947	ZNF267	p11.2	16	31885079	31928668	protein_coding	1
ENSG00000135185	TMEM243	q21.12	7	86825478	86849903	protein_coding	-1
ENSG00000165300	SLITRK5	q31.2	13	88324870	88331871	protein_coding	1
ENSG00000078900	TP73	p36.32	1	3569084	3652765	protein_coding	1
ENSG00000061455	PRDM6	q23.2	5	122424816	122529960	protein_coding	1
ENSG00000179399	GPC5	q31.3	13	92050929	93519490	protein_coding	1
ENSG00000223448	LTB	p22.1	HSCHR6_MHC_MANN	31587819	31589786	protein_coding	-1
ENSG00000166908	PIP4K2C	q13.3	12	57984957	57997198	protein_coding	1
ENSG00000151062	CACNA2D4	p13.33	12	1901123	2028002	protein_coding	-1
ENSG00000244509	APOBEC3C	q13.1	22	39410088	39416357	protein_coding	1
ENSG00000129250	KIF1C	p13.2	17	4901243	4931696	protein_coding	1
ENSG00000081692	JMJD4	q42.13	1	227918126	227923112	protein_coding	-1
ENSG00000000938	FGR	p36.11	1	27938575	27961788	protein_coding	-1
ENSG00000263302	TAF9	q13.2	HSCHR5_1_CTG1	68646822	68665854	protein_coding	-1
ENSG00000205456	TP53TG3D	p11.2	16	32264040	32267240	protein_coding	1
ENSG00000183098	GPC6	q31.3	13	93879095	95059655	protein_coding	1
ENSG00000085978	ATG16L1	q37.1	2	234118697	234204320	protein_coding	1
ENSG00000100987	VSX1	p11.21	20	25051521	25062996	protein_coding	-1
ENSG00000116729	WLS	p31.3	1	68564142	68698803	protein_coding	-1
ENSG00000204414	CSHL1	q23.3	17	61986957	61996198	protein_coding	-1
ENSG00000243811	APOBEC3D	q13.1	22	39410368	39429281	protein_coding	1
ENSG00000132563	REEP2	q31.2	5	137774706	137782658	protein_coding	1
ENSG00000152292	SH2D6	p11.2	2	85645844	85664152	protein_coding	1
ENSG00000185888	PRSS38	q42.13	1	228003394	228034171	protein_coding	1
ENSG00000089356	FXYD3	q13.12	19	35606732	35615228	protein_coding	1
ENSG00000165688	PMPCA	q34.3	9	139305110	139318213	protein_coding	1
ENSG00000149452	SLC22A8	q12.3	11	62756626	62783311	protein_coding	-1
ENSG00000183632	TP53TG3	p11.2	16	32684852	32688053	protein_coding	-1
ENSG00000143816	WNT9A	q42.13	1	228106357	228135599	protein_coding	-1
ENSG00000163501	IHH	q35	2	219919142	219925189	protein_coding	-1
ENSG00000159733	ZFYVE28	p16.3	4	2271309	2420390	protein_coding	-1
ENSG00000170616	SCRT1	q24.3	8	145554228	145559943	protein_coding	-1
ENSG00000143614	GATAD2B	q21.3	1	153777201	153895451	protein_coding	-1
ENSG00000128394	APOBEC3F	q13.1	22	39436609	39449915	protein_coding	1
ENSG00000102387	TAF7L	q22.1	X	100523241	100548059	protein_coding	-1
ENSG00000080166	DCT	q32.1	13	95089558	95131936	protein_coding	-1
ENSG00000154342	WNT3A	q42.13	1	228194752	228248961	protein_coding	1
ENSG00000104870	FCGRT	q13.33	19	50010073	50029590	protein_coding	1
ENSG00000214597	TMEM249	q24.3	8	145575878	145578574	protein_coding	-1
ENSG00000151229	SLC2A13	q12	12	40148823	40499891	protein_coding	-1
ENSG00000110934	BIN2	q13.13	12	51674822	51718452	protein_coding	-1
ENSG00000179088	C12orf42	q23.3	12	103631369	103889749	protein_coding	-1
ENSG00000076770	MBNL3	q26.2	X	131503345	131623996	protein_coding	-1
ENSG00000231048	LST1	p22.1	HSCHR6_MHC_MANN	31593388	31596173	protein_coding	1
ENSG00000187736	NHEJ1	q35	2	219940039	220025587	protein_coding	-1
ENSG00000174963	ZIC4	q24	3	147103833	147124647	protein_coding	-1
ENSG00000204348	DXO	p21.33	6	31937587	31940069	protein_coding	-1
ENSG00000101680	LAMA1	p11.23	18	6941743	7117813	protein_coding	-1
ENSG00000239713	APOBEC3G	q13.1	22	39436924	39483748	protein_coding	1
ENSG00000205457	TP53TG3C	p11.2	16	33204156	33264727	protein_coding	1
ENSG00000143761	ARF1	q42.13	1	228270361	228286912	protein_coding	1
ENSG00000160588	MPZL3	q23.3	11	118097409	118123065	protein_coding	-1
ENSG00000144191	CNGA3	q11.2	2	98962618	99015064	protein_coding	1
ENSG00000088451	TGDS	q32.1	13	95226308	95248511	protein_coding	-1
ENSG00000005381	MPO	q22	17	56347217	56358296	protein_coding	-1
ENSG00000261509	TP53TG3B	p11.2	16	33261515	33264716	protein_coding	1
ENSG00000204843	DCTN1	p13.1	2	74588281	74619214	protein_coding	-1
ENSG00000077080	ACTL6B	q22.1	7	100240720	100254084	protein_coding	-1
ENSG00000244411	KRTAP5-7	q13.4	11	71238313	71239210	protein_coding	1
ENSG00000148384	INPP5E	q34.3	9	139323071	139334274	protein_coding	-1
ENSG00000034239	EFCAB1	q11.21	8	49623348	49647870	protein_coding	-1
ENSG00000241233	KRTAP5-8	q13.4	11	71249071	71250253	protein_coding	1
ENSG00000179388	EGR3	p21.3	8	22545172	22550815	protein_coding	-1
ENSG00000168944	CEP120	q23.2	5	122680579	122759286	protein_coding	-1
ENSG00000254997	KRTAP5-9	q13.4	11	71259466	71260653	protein_coding	1
ENSG00000101945	SUV39H1	p11.23	X	48553945	48567403	protein_coding	1
ENSG00000204572	KRTAP5-10	q13.4	11	71276609	71279980	protein_coding	1
ENSG00000100298	APOBEC3H	q13.1	22	39493229	39500072	protein_coding	1
ENSG00000204571	KRTAP5-11	q13.4	11	71292901	71314399	protein_coding	-1
ENSG00000126709	IFI6	p36.11	1	27992572	27998729	protein_coding	-1
ENSG00000137857	DUOX1	q21.1	15	45422131	45457774	protein_coding	1
ENSG00000116745	RPE65	p31.2	1	68894505	68915642	protein_coding	-1
ENSG00000128534	NAA38	q31.31	7	117824086	117832878	protein_coding	1
ENSG00000152749	GPR180	q32.1	13	95254157	95286899	protein_coding	1
ENSG00000134020	PEBP4	p21.3	8	22570769	22857513	protein_coding	-1
ENSG00000153902	LGI4	q13.12	19	35615417	35633355	protein_coding	-1
ENSG00000196387	ZNF140	q24.33	12	133656424	133684130	protein_coding	1
ENSG00000198837	DENND4B	q21.3	1	153901977	153919172	protein_coding	-1
ENSG00000185803	SLC52A2	q24.3	8	145577795	145584932	protein_coding	1
ENSG00000197658	SLC22A24	q12.3	11	62847412	62911693	protein_coding	-1
ENSG00000113805	CNTN3	p12.3	3	74311719	74570291	protein_coding	-1
ENSG00000138172	CALHM2	q24.33	10	105206543	105212660	protein_coding	-1
ENSG00000183960	KCNH8	p24.3	3	19189946	19577138	protein_coding	1
ENSG00000125285	SOX21	q32.1	13	95361886	95364389	protein_coding	-1
ENSG00000126953	TIMM8A	q22.1	X	100600649	100604184	protein_coding	-1
ENSG00000158483	FAM86C1	q13.4	11	71498556	71512282	protein_coding	1
ENSG00000100307	CBX7	q13.1	22	39516172	39548679	protein_coding	-1
ENSG00000106013	ANKRD7	q31.31	7	117854727	117882785	protein_coding	1
ENSG00000143793	C1orf35	q42.13	1	228288427	228293112	protein_coding	-1
ENSG00000005339	CREBBP	p13.3	16	3775055	3930727	protein_coding	-1
ENSG00000165973	NELL1	p15.1	11	20691117	21597227	protein_coding	1
ENSG00000115750	TAF1B	p25.1	2	9983483	10074545	protein_coding	1
ENSG00000144410	CPO	q33.3	2	207804278	207834198	protein_coding	1
ENSG00000227686	VARS	p21.33	HSCHR6_MHC_QBL	31749636	31753979	protein_coding	-1
ENSG00000171433	GLOD5	p11.23	X	48620154	48632064	protein_coding	1
ENSG00000236979	NCR3	p22.1	HSCHR6_MHC_MANN	31596159	31600249	protein_coding	-1
ENSG00000008853	RHOBTB2	p21.3	8	22844930	22877712	protein_coding	1
ENSG00000028203	VEZT	q22	12	95611522	95696566	protein_coding	1
ENSG00000172239	PAIP1	p12	5	43526369	43557860	protein_coding	-1
ENSG00000102145	GATA1	p11.23	X	48644962	48652716	protein_coding	1
ENSG00000184999	SLC22A10	q12.3	11	62905339	63137190	protein_coding	1
ENSG00000132517	SLC52A1	p13.2	17	4935895	4955304	protein_coding	-1
ENSG00000184276	DEFB108B	q13.4	11	71544246	71548756	protein_coding	1
ENSG00000113504	SLC12A7	p15.33	5	1050499	1112150	protein_coding	-1
ENSG00000106392	C1GALT1	p22.1	7	7196565	7288282	protein_coding	1
ENSG00000149573	MPZL2	q23.3	11	118124118	118135251	protein_coding	-1
ENSG00000100311	PDGFB	q13.1	22	39619364	39640756	protein_coding	-1
ENSG00000147996	CBWD5	q21.11	9	70432004	70497240	protein_coding	-1
ENSG00000118263	KLF7	q33.3	2	207938861	208031991	protein_coding	-1
ENSG00000261701	HPR	q22.2	16	72088522	72111145	protein_coding	1
ENSG00000010671	BTK	q22.1	X	100604435	100641183	protein_coding	-1
ENSG00000005379	BZRAP1	q22	17	56378592	56406152	protein_coding	-1
ENSG00000262511	RAD17	q13.2	HSCHR5_1_CTG1	68665134	68710869	protein_coding	1
ENSG00000172850	LSM2	p21.33	HSCHR6_MHC_QBL	31755421	31765001	protein_coding	-1
ENSG00000024526	DEPDC1	p31.2	1	68939835	68962904	protein_coding	-1
ENSG00000152795	HNRNPDL	q21.22	4	83343717	83351294	protein_coding	-1
ENSG00000173226	IQCB1	q13.33	3	121488610	121553926	protein_coding	-1
ENSG00000130164	LDLR	p13.2	19	11200038	11244492	protein_coding	1
ENSG00000156427	FGF18	q35.1	5	170846660	170884627	protein_coding	1
ENSG00000072110	ACTN1	q24.1	14	69340860	69446157	protein_coding	-1
ENSG00000197586	ENTPD6	p11.21	20	25176329	25207365	protein_coding	1
ENSG00000153250	RBMS1	q24.2	2	161128662	161350305	protein_coding	-1
ENSG00000120738	EGR1	q31.2	5	137801179	137805004	protein_coding	1
ENSG00000182271	TMIGD1	q11.2	17	28643351	28661077	protein_coding	-1
ENSG00000145386	CCNA2	q27	4	122737599	122745087	protein_coding	-1
ENSG00000198851	CD3E	q23.3	11	118175260	118186890	protein_coding	1
ENSG00000185662	SMIM23	q35.1	5	171212876	171221602	protein_coding	1
ENSG00000162592	CCDC27	p36.32	1	3668962	3688209	protein_coding	1
ENSG00000125257	ABCC4	q32.1	13	95672083	95953687	protein_coding	-1
ENSG00000142552	RCN3	q13.33	19	50030875	50050219	protein_coding	1
ENSG00000215018	COL28A1	p21.3	7	7395834	7575484	protein_coding	-1
ENSG00000129654	FOXJ1	q25.1	17	74132414	74137380	protein_coding	-1
ENSG00000165355	FBXO33	q21.1	14	39866873	39901704	protein_coding	-1
ENSG00000188906	LRRK2	q12	12	40590546	40763087	protein_coding	1
ENSG00000120705	ETF1	q31.2	5	137841784	137878989	protein_coding	-1
ENSG00000140829	DHX38	q22.2	16	72127461	72146811	protein_coding	1
ENSG00000118997	DNAH7	q32.3	2	196602427	196933536	protein_coding	-1
ENSG00000063978	RNF4	p16.3	4	2463947	2627047	protein_coding	1
ENSG00000206383	HSPA1L	p21.33	HSCHR6_MHC_QBL	31767647	31773092	protein_coding	-1
ENSG00000108582	CPD	q11.2	17	28705923	28797007	protein_coding	1
ENSG00000141576	RNF157	q25.1	17	74138534	74236454	protein_coding	-1
ENSG00000182325	FBXL6	q24.3	8	145579091	145583036	protein_coding	-1
ENSG00000019549	SNAI2	q11.21	8	49830249	49834299	protein_coding	-1
ENSG00000137522	RNF121	q13.4	11	71639747	71708643	protein_coding	1
ENSG00000065665	SEC61A2	p14	10	12171636	12211960	protein_coding	1
ENSG00000142546	NOSIP	q13.33	19	50058968	50093519	protein_coding	-1
ENSG00000215328	HSPA1A	p21.33	HSCHR6_MHC_QBL	31773491	31775973	protein_coding	1
ENSG00000148396	SEC16A	q34.3	9	139334549	139372141	protein_coding	-1
ENSG00000162104	ADCY9	p13.3	16	4003388	4166186	protein_coding	-1
ENSG00000262447	TNFAIP1	q11.2	HG883_PATCH	26662628	26674035	protein_coding	1
ENSG00000168906	MAT2A	p11.2	2	85766288	85772403	protein_coding	1
ENSG00000072803	FBXW11	q35.1	5	171288553	171433877	protein_coding	-1
ENSG00000009780	FAM76A	p35.3	1	28052490	28089633	protein_coding	1
ENSG00000212866	HSPA1B	p21.33	HSCHR6_MHC_QBL	31785766	31788290	protein_coding	1
ENSG00000160741	CRTC2	q21.3	1	153920145	153931101	protein_coding	-1
ENSG00000213901	SLC23A3	q35	2	219940051	220035549	protein_coding	-1
ENSG00000168333	C8orf22	q11.21	8	49966870	49988649	protein_coding	1
ENSG00000182871	COL18A1	q22.3	21	46825052	46933634	protein_coding	1
ENSG00000227567	APOM	p21.33	HSCHR6_MHC_DBB	31602375	31608169	protein_coding	1
ENSG00000040933	INPP4A	q11.2	2	99061317	99210853	protein_coding	1
ENSG00000162910	MRPL55	q42.13	1	228294380	228297013	protein_coding	-1
ENSG00000226618	PRRC2A	p22.1	HSCHR6_MHC_MANN	31627937	31645035	protein_coding	1
ENSG00000080824	HSP90AA1	q32.31	14	102547075	102606036	protein_coding	-1
ENSG00000157111	TMEM171	q13.2	5	72416119	72427644	protein_coding	1
ENSG00000100316	RPL3	q13.1	22	39708887	39716394	protein_coding	-1
ENSG00000232367	TAP1	p21.32	HSCHR6_MHC_COX	32735310	32744079	protein_coding	-1
ENSG00000171241	SHCBP1	q11.2	16	46614466	46655538	protein_coding	-1
ENSG00000206380	C6orf48	p21.33	HSCHR6_MHC_QBL	31792647	31797799	protein_coding	1
ENSG00000034677	RNF19A	q22.2	8	101269288	101348446	protein_coding	-1
ENSG00000033122	LRRC7	p31.1	1	70034081	70617628	protein_coding	1
ENSG00000178038	ALS2CL	p21.31	3	46710487	46735194	protein_coding	-1
ENSG00000163576	EFHB	p24.3	3	19920964	19988517	protein_coding	-1
ENSG00000185739	SRL	p13.3	16	4239375	4292081	protein_coding	-1
ENSG00000094631	HDAC6	p11.23	X	48659784	48683392	protein_coding	1
ENSG00000173876	TUBB8	p15.3	10	92828	120103	protein_coding	-1
ENSG00000235169	SMIM1	p36.32	1	3689352	3692546	protein_coding	1
ENSG00000169689	STRA13	q25.3	17	79976578	79981983	protein_coding	-1
ENSG00000171714	ANO5	p14.3	11	22214722	22304903	protein_coding	1
ENSG00000167286	CD3D	q23.3	11	118209669	118213459	protein_coding	-1
ENSG00000138686	BBS7	q27	4	122745595	122791652	protein_coding	-1
ENSG00000131196	NFATC1	q23	18	77155856	77289325	protein_coding	1
ENSG00000138622	HCN4	q24.1	15	73612200	73661605	protein_coding	-1
ENSG00000130764	LRRC47	p36.32	1	3696784	3713068	protein_coding	-1
ENSG00000178498	DTX3	q13.3	12	57998405	58003587	protein_coding	1
ENSG00000147481	SNTG1	q11.21	8	50822349	51706678	protein_coding	1
ENSG00000090447	TFAP4	p13.3	16	4307187	4323076	protein_coding	-1
ENSG00000115486	GGCX	p11.2	2	85771846	85788670	protein_coding	-1
ENSG00000183324	C15orf60	q24.1	15	73735499	73852355	protein_coding	1
ENSG00000112992	NNT	p12	5	43602794	43707507	protein_coding	1
ENSG00000118260	CREB1	q33.3	2	208394461	208468155	protein_coding	1
ENSG00000134873	CLDN10	q32.1	13	96085858	96232013	protein_coding	1
ENSG00000218739	CEBPZ-AS1	p22.2	2	37423631	37443336	protein_coding	1
ENSG00000172354	GNB2	q22.1	7	100271154	100276797	protein_coding	1
ENSG00000091664	SLC17A6	p14.3	11	22359643	22401049	protein_coding	1
ENSG00000186106	ANKRD46	q22.2	8	101521980	101572012	protein_coding	-1
ENSG00000185933	CALHM1	q24.33	10	105213144	105218645	protein_coding	-1
ENSG00000160654	CD3G	q23.3	11	118215059	118225876	protein_coding	1
ENSG00000152977	ZIC1	q24	3	147111209	147228080	protein_coding	1
ENSG00000157510	AFAP1L1	q32	5	148651434	148721365	protein_coding	1
ENSG00000184408	KCND2	q31.31	7	119913722	120390385	protein_coding	1
ENSG00000067445	TRO	p11.21	X	54946895	54957864	protein_coding	1
ENSG00000137267	TUBB2A	p25.2	6	3153903	3157760	protein_coding	-1
ENSG00000267721	TMEM199	q11.2	HG883_PATCH	26684604	26690705	protein_coding	1
ENSG00000183128	CALHM3	q24.33	10	105232561	105238997	protein_coding	-1
ENSG00000069329	VPS35	q11.2	16	46690054	46723430	protein_coding	-1
ENSG00000111196	MAGOHB	p13.2	12	10758612	10766222	protein_coding	-1
ENSG00000126353	CCR7	q21.2	17	38710021	38721724	protein_coding	-1
ENSG00000266964	FXYD1	q13.12	19	35629712	35634013	protein_coding	1
ENSG00000164325	TMEM174	q13.2	5	72469022	72470970	protein_coding	1
ENSG00000126603	GLIS2	p13.3	16	4364762	4389598	protein_coding	1
ENSG00000183161	FANCF	p14.3	11	22644079	22647387	protein_coding	-1
ENSG00000116198	CEP104	p36.32	1	3728645	3773778	protein_coding	-1
ENSG00000196366	C9orf163	q34.3	9	139377947	139380518	protein_coding	1
ENSG00000112658	SRF	p21.1	6	43139037	43149243	protein_coding	1
ENSG00000196584	XRCC2	q36.1	7	152341864	152373250	protein_coding	-1
ENSG00000066557	LRRC40	p31.1	1	70610488	70671303	protein_coding	-1
